column2,column3,column4,column5,column6,column7,column8,column9
Nichols Susan,Local business,0,35.100833,-106.612856,,,
What Women Want,Local business,0,35.100833,-106.612856,,,
Sence Beauty,Health/medical/pharmacy,0,35.100849,-106.541678,,,
R Db Office Furniture,Local business,0,35.100891,-106.648819,,,
Wheeler Teri,Local business,0,35.100918,-106.604592,,,
Lochridge Dain E,Local business,0,35.100918,-106.604592,,,
Cheekz Boutique,Shopping/retail,0,35.100945,-106.664877,,,
Woosah Entertainment DJ & Lighting,Arts/entertainment/nightlife,0,35.100956,-106.67046,,,
Valuteo,Local business,0,35.100976,-106.533476,,,
Classic Framing and Drywall LLC,Local business,0,35.100993,-106.639285,,,
OnTime Assistants,Small business,0,35.101,-106.5153,,,
JP and ASSOCIATES,Professional services,0,35.101,-106.5153,,,
Creative Financial Staffing,Local business,0,35.101028,-106.571375,,,
Family Pride Foundation,Local business,0,35.101097,-106.604592,,,
Mcelheney Architects PC,Local business,0,35.101097,-106.604592,,,
Maccornack Engineering,Local business,0,35.101097,-106.604592,,,
Aadf Warehouse Corp,Local business,0,35.10111,-106.657489,,,
AA Affordable Locksmith,Local business,0,35.101158,-106.604414,,,
A & K Accessories,Shopping/retail,0,35.10123,-106.603859,,,
Three Rocks,Local business,0,35.101328,-106.533294,,,
Accent Alterations by Nancy,Local business,0,35.101328,-106.53329,,,
Duane's Sewer Service,Local business,0,35.101358,-106.523353,,,
Cryo Dynamics,Local business,0,35.101414,-106.53209,,,
Albuquerque Stunt Association,Local business,0,35.101414,-106.53209,,,
Academy Plumbing Heating A/C & Electric Inc.,Local business,0,35.101422,-106.54921,,,
Quik Check Corp,Local business,0,35.101432,-106.532529,,,
10016 Water Well,Local business,0,35.1014347,-106.6858597,,,
Friend Tire Company,Local business,0,35.101439,-106.64194,,,
Simply Soirees,Event planning/event services,0,35.10146,-106.67113,,,
TrueYou Nutrition,Local business,0,35.10147,-106.60415,,,
Creative Project Management,Local business,0,35.101478,-106.671386,,,
MARC Therapeutics,Health/medical/pharmacy,0,35.101517,-106.541049,,,
Fit for Life with Michelle Morath,Health/beauty,0,35.101561,-106.663215,,,
Rattan City,Local business,0,35.101561,-106.663215,,,
Rio Grande Partners,Local business,0,35.10159,-106.67064,,,
KC photography,Professional services,0,35.101628,-106.602511,,,
New Mexico Parent & Child Resources,Local business,0,35.101631,-106.605092,,,
Emily Rivera Agency - State Farm Insurance,Local business,0,35.101631,-106.605092,,,
Bastian Harry B DDS PC,Local business,0,35.101637,-106.60557,,,
Samorodin-Mcilwain Janet DO,Local business,0,35.101637,-106.60557,,,
Navarez-Fernandez Stephanie MD,Local business,0,35.101637,-106.60557,,,
Seelinger Gretchen MD,Local business,0,35.101637,-106.60557,,,
Innovative Kolor,Local business,0,35.101679,-106.61272,,,
printNM,Retail and consumer merchandise,0,35.101679,-106.61272,,,
Print Plus,Local business,0,35.101679,-106.61272,,,
Eon Photography,Arts/entertainment/nightlife,0,35.1017,-106.5188,,,
Luz Energy,Local business,0,35.10171,-106.658228,,,
CEO Social Media Training,Business services,0,35.101723,-106.61707,,,
Propagating Peace,Non-profit organization,0,35.101821,-106.51078,,,
Audio Visual Headquarters,Local business,0,35.101855,-106.659685,,,
New Village Donations,Non-profit organization,0,35.101876,-106.512389,,,
On'site Radiography,Local business,0,35.101968,-106.522328,,,
Benefitsource NM,Health/medical/pharmacy,0,35.101977,-106.514864,,,
City of Albuquerque Aquatics,Government organization,0,35.102028,-106.648868,,,
Elixa,Local business,0,35.102076,-106.502165,,,
Sacred Journey Hooping,Local business,0,35.102094,-106.649611,,,
Brad's Auto Repair,Local business,0,35.102192,-106.551251,,,
Grayson Brian G,Local business,0,35.102278,-106.56319,,,
Sustainable Fundraising Solutions - SFS,Company,0,35.102296,-106.613663,,,
Enchanted Care Services,Health/medical/pharmaceuticals,0,35.10239,-106.541567,,,
Freedomway Partners LLC,Real estate,0,35.10239,-106.541567,,,
A to Zero Accounting Services,Business services,0,35.10239,-106.541567,,,
Matthews H Preston Doctor of Osteopathi,Local business,0,35.102674,-106.515983,,,
Grenemyer Timothy DO,Local business,0,35.102674,-106.515983,,,
Our Time Southwest Youth Conference,Church/religious organization,0,35.102734,-106.700642,,,
S & C Claims,Local business,0,35.102757,-106.509145,,,
B & H Wholesale,Local business,0,35.102761,-106.654043,,,
New Mexico Protective Force,Professional services,0,35.102769,-106.648547,,,
Catalyst Financial Management LLC,Local business,0,35.102783,-106.569852,,,
First American Financial Advisors,Local business,0,35.102808,-106.569866,,,
Natasha Michelle,Professional services,0,35.102941,-106.644835,,,
Rio Grande CSL Youth,Church/religious organization,0,35.102962,-106.671796,,,
Marketing Strategies Inc,Business services,0,35.102962,-106.671796,,,
Burger Group LLC,Consulting/business services,0,35.102962,-106.671796,,,
Just for Fun Chocolates and Cakes,Event planning/event services,0,35.103092,-106.562417,,,
International Tours and Cruises of Albuquerque,Travel/leisure,0,35.103156,-106.671084,,,
Bubblezpaparazzi,Local business,0,35.103323,-106.639108,,,
EarthGift Herbals,Health/beauty,0,35.10337,-106.514876,,,
The organic Living Room,Spas/beauty/personal care,0,35.10337,-106.514876,,,
Garcia David A.,Local business,0,35.103426,-106.551252,,,
Kmr Court Reporters Etc LLC,Local business,0,35.103593,-106.520991,,,
Tiger Paw Catering,Restaurant/cafe,0,35.103736,-106.512649,,,
Rick Woloscuk Painting,Local business,0,35.10378,-106.536443,,,
Dupre C,Local business,0,35.103786,-106.519602,,,
Sherwood Printing LLC,Media/news/publishing,0,35.103823,-106.514878,,,
Best Resume,Local business,0,35.10403,-106.67084,,,
Move IT Yourself Center,Local business,0,35.104148,-106.704854,,,
Bjorn Construction,Local business,0,35.104269,-106.563931,,,
Legacy Partners,Local business,0,35.104283,-106.570946,,,
Express Lawyer Services,Local business,0,35.104283,-106.570946,,,
Lynch Steve Wealth Management,Local business,0,35.104283,-106.570946,,,
D Pennington & Associates,Local business,0,35.104283,-106.570946,,,
Transitions to Tomorrow,Local business,0,35.104295,-106.57096,,,
Passage Community Church,Church/religious organization,0,35.10434546,-106.5160154,,,
James Lucero Farmers Insurance Agent,Bank/financial services,0,35.104461,-106.551214,,,
Heather at Desert Meadows Real Estate,Real estate,0,35.104461,-106.551214,,,
Desert Meadows Real Estate,Real estate,0,35.104461,-106.551214,,,
Sacred Healings,Health/medical/pharmacy,0,35.104499,-106.530454,,,
Complete Auto Sales West,Local business,0,35.104659,-106.648129,,,
H & E Equipment Services,Local business,0,35.104669,-106.644721,,,
Diesel Particulate Filters,Local business,0,35.104757,-106.662885,,,
Mark Halper Custom Design,Local business,0,35.104836,-106.501737,,,
Mortgage Express Financial Group,Local business,0,35.104846,-106.55121,,,
Intimate Embrace,Local business,0,35.1049309,-106.535141,,,
Tuffersound Professional DJ Service,Local business,0,35.105262,-106.66487,,,
The UPS Store 0937,Business services,0,35.105266,-106.550293,,,
Albuquerque Modern Martial Arts,Sports/recreation/activities,0,35.105285,-106.596763,,,
NB Productions,Event planning/event services,0,35.105335,-106.519521,,,
Video Marketing Hub,Business services,0,35.105453,-106.550429,,,
Design Organize,Home improvement,0,35.105453,-106.550429,,,
Rebecca Koontz - Reverse Mortgage Specialist,Professional services,0,35.105454,-106.551222,,,
Hair Designs By Devonne,Spas/beauty/personal care,0,35.105586,-106.600894,,,
Valley Tile,Local business,0,35.105589,-106.703266,,,
River of Life Foursquare Church,Local business,0,35.105755,-106.709563,,,
Security Logistics,Business services,0,35.105785,-106.674643,,,
New Covenant Fellowship,Local business,0,35.105892,-106.699533,,,
Second Wind Repair-Woodwinds,Local business,0,35.105979,-106.67283,,,
Classic Roofing Maintenance Service,Local business,0,35.106022,-106.702055,,,
Southwest Life Coaching,Professional services,0,35.106055,-106.517068,,,
VaporShotz 2,Shopping/retail,0,35.106063,-106.515049,,,
Mitel,Local business,0,35.106106,-106.567641,,,
24 Hour A Locksmith,Local business,0,35.106129,-106.514482,,,
Rio Grande Oil,Local business,0,35.106167,-106.652051,,,
Herbalife Independent Distributor,Local business,0,35.106177,-106.56508,,,
Wedding and Event Services,Event planning/event services,0,35.106203,-106.713644,,,
Indoor Billboard Network,Business services,0,35.10626,-106.650465,,,
4A Jumpers,Event planning/event services,0,35.106397,-106.67199,,,
By Fans 4 Fans LLC,Shopping/retail,0,35.10641689,-106.704682,,,
Grandma's Attic Craft Supply,Local business,0,35.106475,-106.515253,,,
Customize your health,Public places,0,35.10655,-106.63855,,,
Queston,Professional services,0,35.10668,-106.646649,,,
Corner Postal Center,Shopping/retail,0,35.106701,-106.704348,,,
Leslie Ortiz Essential Skincare,Local business,0,35.107012,-106.564631,,,
Naimark Edward Ph.D.,Local business,0,35.107012,-106.564631,,,
Elite Lash,Spas/beauty/personal care,0,35.10709,-106.551074,,,
Serenity Senior Care,Company,0,35.107164,-106.564013,,,
IX Eyelash Extensions - Lanika,Spas/beauty/personal care,0,35.107197,-106.551071,,,
C Q Watkins,Professional services,0,35.10738629,-106.5854874,,,
Jennifer Wilson - Berkshire Hathaway HomeServices AllStar Realtors,Real estate,0,35.107534,-106.56579,,,
The Clean team carpet cleaners,Professional services,0,35.10755,-106.543305,,,
Art by Henritze,Arts/entertainment/nightlife,0,35.107649,-106.551577,,,
Statewide Products,Food/grocery,0,35.107687,-106.600458,,,
Ipfdc2 LLC,Local business,0,35.107867,-106.655872,,,
Helping Hands Cleaning Service,Local business,0,35.107872,-106.564852,,,
Community Health Advance (CHA),Local business,0,35.107913,-106.707953,,,
You're the Boss Carpet and Tile Cleaning,Local business,0,35.108089,-106.595967,,,
NAPS - Native American Paranormal Society,Consulting/business services,0,35.10813718,-106.6015457,,,
C J & L Engineers & Associates,Local business,0,35.108166,-106.673182,,,
A & A Lock & Key,Local business,0,35.108167,-106.516272,,,
Just Made You Smile Clothing Inc.,Shopping/retail,0,35.108177,-106.521648,,,
Sandia Staffing Alliance LLC,Local business,0,35.108217,-106.567834,,,
Albuquerque Discount Movers,Local business,0,35.108244,-106.696241,,,
A Touch of Therapy,Spas/beauty/personal care,0,35.108307,-106.507591,,,
Shoemaker Law Firm,Lawyer,0,35.108318,-106.672105,,,
Precision Processing Inc.,Bank/financial services,0,35.10832,-106.507611,,,
Living Bhakti with Maria Garre,Company,0,35.10832,-106.507611,,,
Vertex Capital Group LLC,Consulting/business services,0,35.10836,-106.548093,,,
Ipkey.Com,Local business,0,35.108363,-106.671739,,,
Estrada Steve,Local business,0,35.108367,-106.548091,,,
Kershner & Associates,Local business,0,35.108393,-106.565782,,,
Excel Carpet & Upholstery Cleaning,Local business,0,35.108393,-106.565782,,,
Competitive Auto Service Center,Local business,0,35.108439,-106.525585,,,
CDD AODD Recreation Services,Non-profit organization,0,35.108512,-106.617904,,,
Business,Arts/entertainment/nightlife,0,35.108513,-106.500748,,,
Jeebs & Zuzu,Home improvement,0,35.108521,-106.518233,,,
Menaul Television & Radio Service,Local business,0,35.108569,-106.521801,,,
Big Game Jerky,Local business,0,35.108576,-106.601181,,,
Body By Vi,Health/medical/pharmacy,0,35.108667,-106.538352,,,
Acupuncture Etc.,Health/medical/pharmaceuticals,0,35.108685,-106.541312,,,
ABQ Interlock,Local business,0,35.108746,-106.580485,,,
Solid Rustic Furniture LLC,Local business,0,35.108794,-106.565383,,,
Revamped Youth Ministries,Church/religious organization,0,35.10881,-106.620823,,,
Abq's Best Equipment Service,Local business,0,35.108817,-106.643677,,,
VomFelsenhof German Shepherds,Local business,0,35.108827,-106.550364,,,
New Mexico Mortgage Lenders Association,Local business,0,35.108827,-106.550364,,,
The Point Acupuncture and Holistic Healthcare,Local business,0,35.108867,-106.557031,,,
Barudin Law Firm PC,Local business,0,35.108875,-106.556322,,,
Attorney John G. Travers,Local business,0,35.108883,-106.555178,,,
Lien Dao Insurance Agency,Bank/financial services,0,35.108886,-106.554886,,,
Ancelin Perez - Re/Max Advantage,Real estate,0,35.108888,-106.554698,,,
Granite Transformations,Home improvement,0,35.108892,-106.554385,,,
Triton Battalion,Non-profit organization,0,35.10898,-106.499157,,,
Via.Solar,Internet/software,0,35.10899,-106.497949,,,
Image Tuxedo by Tarin,Local business,0,35.108993,-106.552719,,,
Clocks and More,Local business,0,35.108993,-106.552823,,,
Juliet's Closet,Local business,0,35.108993,-106.552875,,,
Albuquerque Drapery Center,Local business,0,35.108994,-106.594667,,,
The Rock at Noon Day,Non-profit organization,0,35.109047,-106.644113,,,
McMullin B J Real Estate,Local business,0,35.109083,-106.510744,,,
Glorybound Ministries Center,Church/religious organization,0,35.10912,-106.508453,,,
Better Way Builders,Local business,0,35.109126,-106.512907,,,
A&A Origami Owl Independent Designer and Owelette,Shopping/retail,0,35.109126,-106.512907,,,
IC Solutions,Education,0,35.109157,-106.514353,,,
Amazing Cakes by Jason,Food/grocery,0,35.109163,-106.559837,,,
Computer Network Designs,Local business,0,35.10921,-106.710639,,,
HOMESMART,Local business,0,35.109218,-106.582475,,,
The EDGE - Youth Sports Camp,Sports/recreation/activities,0,35.109299,-106.645817,,,
Albuquerque Real Estate,Local business,0,35.109417,-106.495532,,,
360 Ventures Real Estate,Real estate,0,35.109417,-106.495532,,,
Furniture and Creations by Jose Grado El Tremendo,Local business,0,35.109427,-106.643557,,,
BJ's Learning Lab,Education,0,35.10949393,-106.5326934,,,
Albuquerque Gorillaz Football & Cheer,Organization,0,35.109514,-106.562029,,,
Enchantment Windows & Doors Ll,Local business,0,35.10952,-106.561505,,,
RV Glass Service,Local business,0,35.109549,-106.553029,,,
Number twenty three,Shopping/retail,0,35.109565,-106.597831,,,
Idube photo safaris,Local business,0,35.109573,-106.515079,,,
Alcoholicos Anonymous Groupo Tersera Tradition,Local business,0,35.109574,-106.647163,,,
Takem Custom Calls,Sports/recreation/activities,0,35.10965,-106.531135,,,
Radical Pool,Sports/recreation/activities,0,35.109879,-106.551749,,,
10023 Water Well,Local business,0,35.1100456,-106.6611371,,,
Valenti Helene DC,Local business,0,35.110097,-106.647065,,,
J J S Cleaning Services,Local business,0,35.110145,-106.574539,,,
Mexicans united,Professional services,0,35.110159,-106.684143,,,
BTH Hair Designs by Shannon Casey,Spas/beauty/personal care,0,35.110169,-106.559504,,,
HairDesigns by Abrianna,Business services,0,35.110169,-106.559504,,,
Gary. G Designs,Local business,0,35.110247,-106.67296,,,
Red Star Carpet Care,Local business,0,35.110263,-106.717669,,,
Windows Clean,Local business,0,35.110339,-106.547455,,,
Allstar Insurance,Professional services,0,35.110347,-106.560217,,,
Farmers Insurance Delmore Agency,Professional services,0,35.110351,-106.560214,,,
Slagle Herr Architects,Local business,0,35.110354,-106.672134,,,
Sanctuary Hair and Body Transformation,Spas/beauty/personal care,0,35.110399,-106.55244,,,
Albuquerque Real Estate Group - www.ammre.com/anna,Real estate,0,35.110403,-106.552448,,,
Amazingconstruction,Real estate,0,35.110412,-106.643019,,,
Bank of America ATM,Local business,0,35.110452,-106.646314,,,
Affordable tires& Service,Automotive,0,35.110473,-106.515058,,,
Royal Rangers at Cdr/tkh,Church/religious organization,0,35.110634,-106.69868,,,
Spin Move Customs,Automobiles and parts,0,35.110639,-106.562551,,,
Rio Grande Foundation,Non-profit organization,0,35.1107,-106.61,,,
Destination Derrick,Transportation,0,35.1107,-106.61,,,
Belamour Catering,Event planning/event services,0,35.1107,-106.61,,,
Pleasure & Pain Therapy Inc.,Health/medical/pharmacy,0,35.1107,-106.61,,,
Cakes By Rosario,Local business,0,35.1107,-106.61,,,
Cake Works by Aubrey Jackson,Food/grocery,0,35.1107,-106.61,,,
Heather Marie Photography,Local business,0,35.1107,-106.61,,,
